x,y1,y2,y3,y4,y5
4.000000000000001,-30.71487444396121,-14.934629799126,-4.892856808537464,-2.8971958139639136,-0.5992312167308558
4.100000000000001,-30.715891644172718,-14.979210554820906,-4.893375199536697,-2.9720701258675675,-0.6450330963270446
4.200000000000002,-30.71693410577739,-15.024584901774706,-4.893906472386827,-3.047729532732309,-0.6910331703907856
4.300000000000002,-30.71800183943725,-15.070734796910642,-4.894450633113,-3.1241289038138396,-0.7371944279896723
4.400000000000001,-30.719094856074545,-15.117642197859045,-4.895007687887932,-3.201224409819651,-0.7834812103913678
4.500000000000002,-30.72021316687202,-15.165289080633105,-4.895577643032088,-3.278973534220458,-0.8298592166564821
4.600000000000001,-30.721356783273134,-15.213657456658744,-4.8961605050138575,-3.357335079100242,-0.8762955040115578
4.700000000000002,-30.72252571698231,-15.262729389144557,-4.8967562804497335,-3.4362691660000233,-0.9227584834553709
4.800000000000002,-30.723719979965203,-15.31248700878052,-4.897364976104497,-3.5157372322000215,-0.9692179110397108
4.900000000000002,-30.724939584448975,-15.3629125287574,-4.897986598891407,-3.595702022872271,-1.0156448752515193
5.000000000000002,-30.72618454292251,-15.413988259100911,-4.898621155872394,-3.6761275795198003,-1.0620117809061411
5.100000000000001,-30.727454868136753,-15.465696620317654,-4.899268654258249,-3.75697922510109,-1.1082923299427612
5.200000000000002,-30.728750573104968,-15.5180201563521,-4.899929101408842,-3.8382235462192438,-1.1544614994930045
5.300000000000002,-30.730071671102976,-15.570941546855991,-4.9006025048333095,-3.91982837273523,-1.2004955175726364
5.400000000000002,-30.731418175669525,-15.624443618774,-4.901288872190277,-4.001762755143156,-1.2463718367245744
5.500000000000002,-30.73279010060654,-15.678509357251142,-4.901988211288067,-4.083996940024496,-1.2920691059196634
5.600000000000002,-30.734187459979424,-15.733121915869425,-4.902700530084919,-4.166502343876176,-1.3375671409996226
5.700000000000002,-30.735610268117387,-15.78826462622295,-4.903425836689217,-4.249251525586131,-1.3828468939250693
5.800000000000002,-30.737058539613766,-15.843921006841926,-4.904164139359704,-4.332218157808651,-1.4278904210702508
5.900000000000002,-30.73853228932631,-15.900074771477993,-4.904915446505726,-4.4153769974713475,-1.4726808507857325
6.000000000000002,-30.74003153237755,-15.95670983676385,-4.905679766687468,-4.498703855625068,-1.517202350430216
6.100000000000002,-30.74155628415511,-16.013810329261982,-4.906457108616186,-4.582175566829388,-1.5614400930540409
6.200000000000002,-30.743106560312043,-16.07136059191766,-4.907247481154453,-4.665769958247353,-1.6053802238986452
6.3000000000000025,-30.744682376767187,-16.12934518993273,-4.908050893316412,-4.749465818606023,-1.6490098268594575
6.400000000000002,-30.74628374970552,-16.187748916077183,-4.908867354268032,-4.833242867162507,-1.6923168910435018
6.500000000000003,-30.747910695578508,-16.246556795456165,-4.90969687332735,-4.91708172279986,-1.7352902775381638
6.600000000000002,-30.74956323110446,-16.30575408975083,-4.91053945996476,-5.000963873362487,-1.777919686493563
6.700000000000002,-30.751241373268947,-16.3653263009514,-4.911395123803252,-5.084871645327356,-1.820195624608145
6.8000000000000025,-30.75294513932508,-16.425259174601567,-4.912263874618698,-5.168788173894462,-1.8621093730950402
6.900000000000002,-30.754674546794014,-16.485538702573443,-4.913145722340121,-5.252697373568697,-1.9036529561959838
7.000000000000003,-30.756429613465247,-16.54615112539219,-4.914040677049994,-5.336583909294468,-1.944819110299456
7.100000000000002,-30.758210357397047,-16.6070829341298,-4.91494874898449,-5.420433168194724,-1.9856012537106216
7.200000000000002,-30.760016796916855,-16.6683208718874,-4.9158699485338015,-5.504231231957063,-2.0259934571123606
7.3000000000000025,-30.761848950621683,-16.729851934885286,-4.916804286242416,-5.587964849901843,-2.065990414749272
7.400000000000002,-30.76370683737853,-16.791663373179762,-4.917751772809421,-5.671621412759407,-2.1055874163596515
7.500000000000003,-30.76559047632482,-16.853742691025804,-4.918712419088814,-5.755188927177679,-2.1447803198746223
7.600000000000003,-30.767499886868784,-16.916077646903954,-4.919686236089788,-5.838655990974859,-2.183565524897987
7.700000000000003,-30.76943508868996,-16.978656253230152,-4.920673234977067,-5.922011769147188,-2.221939946975786
7.800000000000003,-30.77139610173955,-17.041466775766065,-4.921673427071218,-6.00524597063697,-2.2599009926602016
7.900000000000003,-30.77338294624095,-17.10449773274781,-4.922686823848955,-6.08834882586185,-2.2974465353687106
8.000000000000002,-30.77539564269013,-17.1677378937502,-4.923713436943473,-6.171311065002929,-2.3345748920362333
8.100000000000003,-30.777434211856125,-17.231176278303245,-4.924753278144796,-6.254123897046194,-2.37128480055511
8.200000000000003,-30.77949867478152,-17.294802154277065,-4.925806359400085,-6.336778989568779,-2.4075753979952443
8.300000000000002,-30.78158905278289,-17.358605036051287,-4.926872692814002,-6.419268449259672,-2.44344619959478
8.400000000000002,-30.783705367451265,-17.42257468248399,-4.927952290649029,-6.501584803162145,-2.4788970785097373
8.500000000000002,-30.785847640652673,-17.486701094695064,-4.929045165325841,-6.583720980623804,-2.51392824630965
8.600000000000001,-30.788015894528563,-17.550974513678298,-4.930151329423644,-6.665670295938551,-2.548540234204833
8.700000000000003,-30.79021015149635,-17.61538541775583,-4.931270795680541,-6.747426431663934,-2.582733874990053
8.800000000000002,-30.7924304342499,-17.679924519888296,-4.9324035769939005,-6.8289834225962,-2.6165102856884
8.900000000000002,-30.794676765760048,-17.744582764853156,-4.933549686420708,-6.910335640384887,-2.649870850878528
9.000000000000002,-30.79694916927511,-17.809351326303663,-4.934709137177957,-6.991477778768077,-2.6828172066879614
9.100000000000001,-30.7992476683214,-17.8742216037196,-4.935881942643016,-7.072404839409462,-2.7153512254347985
9.200000000000003,-30.8015722867038,-17.93918521926145,-4.937068116354018,-7.153112118317633,-2.747475000899802
9.300000000000002,-30.803923048506224,-18.00423401453804,-4.93826767201024,-7.23359519282853,-2.7791908342109073
9.400000000000002,-30.806299978092238,-18.069360047298133,-4.939480623472507,-7.313849909131482,-2.8105012203219077
9.500000000000002,-30.80870310010559,-18.134555588055186,-4.940706984763582,-7.393872370319751,-2.8414088350673032
9.600000000000003,-30.811132439470725,-18.19981311665463,-4.941946770068575,-7.473658924946488,-2.871916522775249
9.700000000000003,-30.81358802139341,-18.26512531879204,-4.943199993735335,-7.553206156067426,-2.9020272844208135
9.800000000000002,-30.816069871361286,-18.330485082490505,-4.944466670274884,-7.632510870751723,-2.931744266301828
9.900000000000002,-30.818578015144425,-18.39588549454462,-4.945746814361823,-7.711570090043071,-2.961070749220008
10.000000000000002,-30.821112478795946,-18.461319836938628,-4.947040440834752,-7.790381039353189,-2.990010138150141
10.100000000000003,-30.823673288652582,-18.526781583245207,-4.9483475646967126,-7.868941139270781,-3.01856595238064
10.200000000000003,-30.82626047133531,-18.59226439501154,-4.9496682011156015,-7.947247996768723,-3.0467418161088338
10.300000000000004,-30.828874053749953,-18.657762118138383,-4.951002365424622,-8.025299396793708,-3.0745414494750234
10.400000000000002,-30.831514063087752,-18.723268779258003,-4.9523500731227195,-8.103093294222148,-3.1019686600194083
10.500000000000004,-30.83418052682605,-18.78877858211601,-4.953711339875046,-8.18062780616729,-3.1290273345465986
10.600000000000003,-30.836873472728882,-18.854285903961948,-4.955086181513382,-8.257901204622538,-3.1557214313825863
10.700000000000003,-30.839592928847622,-18.919785291953367,-4.956474614036641,-8.334911909426937,-3.182054973009717
10.800000000000002,-30.842338923521627,-18.985271459577312,-4.957876653611285,-8.411658481538852,-3.2080320390652646
10.900000000000002,-30.845111485378883,-19.050739283093264,-4.959292316571831,-8.488139616604684,-3.233656759689926
11.000000000000004,-30.847910643336675,-19.116183798001064,-4.960721619421305,-8.564354138809751,-3.2589333092126838
11.100000000000003,-30.85073642660224,-19.18160019553716,-4.962164578831734,-8.640300994999206,-3.283865900159083
11.200000000000003,-30.85358886467345,-19.246983819202143,-4.9636212116446226,-8.715979249056998,-3.30845877757016
11.300000000000002,-30.856467987339485,-19.312330161322357,-4.965091534871457,-8.791388076531724,-3.3327162136198494
11.400000000000002,-30.859373824681526,-19.37763485964802,-4.966575565694184,-8.86652675949837,-3.3566425025188735
11.500000000000004,-30.862306407073437,-19.442893693990428,-4.968073321465725,-8.94139468164555,-3.380241955693645
11.600000000000003,-30.8652657651825,-19.508102582899806,-4.969584819710477,-9.015991323578376,-3.4035188972290094
11.700000000000005,-30.868251929970096,-19.573257580386198,-4.971110078124836,-9.090316258327134,-3.4264776595640067
11.800000000000002,-30.871264932692434,-19.63835487268462,-4.972649114577703,-9.164369147052927,-3.449122579430216
11.900000000000004,-30.874304804901275,-19.703390775066154,-4.974201947111016,-9.238149734941198,-3.471457994022556
12.000000000000004,-30.87737157844467,-19.768361728696334,-4.975768593940274,-9.31165784727503,-3.493488237392815
12.100000000000003,-30.8804652854677,-19.833264297541696,-4.977349073455073,-9.384893385680002,-3.5152176370564083
12.200000000000003,-30.883585958413235,-19.898095165325707,-4.97894340421966,-9.457856324533068,-3.5366505108033093
12.300000000000002,-30.886733630022654,-19.962851132534766,-4.9805516049734555,-9.530546707528075,-3.5577911637042954
12.400000000000004,-30.889908333336678,-20.027529113475037,-4.982173694631628,-9.602964644390893,-3.5786438853040408
12.500000000000004,-30.893110101696067,-20.092126133380543,-4.9838096922856385,-9.675110307737626,-3.5992129469928544
12.600000000000003,-30.89633896874247,-20.156639325573153,-4.985459617203818,-9.74698393006927,-3.6195025995491386
12.700000000000003,-30.89959496841915,-20.221065928674577,-4.9871234888319185,-9.818585800897019,-3.6395170708449354
12.800000000000004,-30.902878134971857,-20.285403283870775,-4.988801326793711,-9.889916263992145,-3.6592605637072637
12.900000000000004,-30.90618850294955,-20.349648832228723,-4.990493150891538,-9.960975714755055,-3.6787372539280483
13.000000000000004,-30.909526107205277,-20.413800112065765,-4.992198981106936,-10.031764597698192,-3.697951288415957
13.100000000000005,-30.91289098289697,-20.477854756371357,-4.9939188376012025,-10.102283404037687,-3.716906783483442
13.200000000000003,-30.916283165488267,-20.54181049028108,-4.9956527407160065,-10.172532669388978,-3.7356078232627405
13.300000000000004,-30.91970269074938,-20.605665128602833,-4.997400710973988,-10.242512971561785,-3.7540584582447045
13.400000000000004,-30.923149594757916,-20.669416573394834,-4.999162769079383,-10.31222492845,-3.7722627039346204
13.500000000000004,-30.926623913899746,-20.73306281159514,-5.000938935918624,-10.381669196012398,-3.790224539619347
13.600000000000003,-30.930125684869854,-20.79660191270235,-5.002729232560975,-10.450846466340064,-3.8079479072403997
13.700000000000005,-30.93365494467323,-20.860032026506985,-5.004533680259154,-10.519757465806821,-3.8254367103677325
13.800000000000004,-30.937211730625748,-20.923351380873125,-5.0063523004499855,-10.588402953298885,-3.842694813269226
13.900000000000004,-30.940796080355035,-20.986558279569778,-5.008185114755017,-10.656783718520446,-3.859726040071076
14.000000000000004,-30.94440803180141,-21.049651100151436,-5.010032144981192,-10.724900580371715,-3.876534174004458
14.100000000000003,-30.94804762321873,-21.112628291887177,-5.011893413121495,-10.792754385396357,-3.8931229567340426
14.200000000000005,-30.95171489317538,-21.175488373737757,-5.013768941355613,-10.860346006295238,-3.9094960877641043
14.300000000000004,-30.955409880555152,-21.23822993238005,-5.015658752050597,-10.927676340503652,-3.9256572239181287
14.400000000000004,-30.959132624558173,-21.300851620278138,-5.017562867761562,-10.994746308829281,-3.941609978888066
14.500000000000005,-30.962883164701882,-21.36335215380031,-5.019481311232332,-11.061556854148215,-3.9573579228493716
14.600000000000005,-30.966661540821953,-21.425730311381407,-5.0214141053961505,-11.128108940156554,-3.972904582138357
14.700000000000005,-30.970467793073283,-21.4879849317297,-5.02336127337638,-11.19440355017528,-3.9882534389883544
14.800000000000004,-30.974301961930934,-21.550114912077497,-5.025322838487181,-11.26044168600593,-4.0034079313213535
14.900000000000006,-30.97816408819112,-21.612119206474905,-5.027298824234236,-11.326224366835117,-4.018371452592054
15.000000000000005,-30.982054212972237,-21.67399682412586,-5.029289254315456,-11.391752628185648,-4.033147351681254
15.100000000000005,-30.985972377715782,-21.735746827765652,-5.031294152621712,-11.457027520912336,-4.047738932835663
15.200000000000006,-30.98991862418744,-21.797368332079348,-5.033313543237546,-11.522050110240574,-4.062149455651463
15.300000000000006,-30.993892994478045,-21.858860502160113,-5.035347450441922,-11.586821474845937,-4.076382135098892
15.400000000000002,-30.997895531004644,-21.92022255200678,-5.037395898708958,-11.651342705972883,-4.090440141585379
15.500000000000004,-31.001926276511504,-21.981453743060015,-5.039458912708669,-11.715614906591199,-4.104326601054798
15.600000000000007,-31.005985274071183,-22.04255338277597,-5.041536517307746,-11.779639190588336,-4.1180445951205895
15.700000000000006,-31.010072567085576,-22.10352082323699,-5.043628737570291,-11.843416681996278,-4.131597161230483
15.800000000000002,-31.014188199286966,-22.164355459798507,-5.0457355987586,-11.90694851425141,-4.14498729286078
15.900000000000004,-31.018332214739132,-22.225056729771193,-5.047857126333941,-11.970235829486196,-4.158217939738213
16.000000000000007,-31.022504657838397,-22.285624111137885,-5.0499933459573345,-12.033279777851023,-4.171292008087432
16.10000000000001,-31.026705573314754,-22.34605712130433,-5.0521442834903425,-12.096081516865238,-4.184212360902356
16.200000000000006,-31.03093500623295,-22.406355315883065,-5.0543099649958645,-12.158642210796087,-4.1969818182396255
16.300000000000004,-31.03519300199361,-22.46651828750973,-5.05649041673896,-12.220963030064343,-4.209603157532582
16.400000000000006,-31.039479606334375,-22.526545664691028,-5.058685665187641,-12.283045150675566,-4.22207911392411
16.500000000000004,-31.04379486533102,-22.586437110683693,-5.0608957370137055,-12.344889753675952,-4.234412380616966
16.600000000000005,-31.0481388253986,-22.646192322403603,-5.0631206590935545,-12.406498024631762,-4.246605609240116
16.700000000000006,-31.052511533292602,-22.70581102936452,-5.065360458509035,-12.46787115313132,-4.258661410229772
16.800000000000004,-31.05691303611016,-22.765292992645566,-5.0676151625482815,-12.529010332308701,-4.270582353223848
16.900000000000006,-31.061343381291167,-22.824638003887063,-5.069884798706578,-12.589916758388206,-4.282370967468644
17.000000000000004,-31.065802616619486,-22.883845884313594,-5.07216939468719,-12.650591630248814,-4.294029742236573
17.100000000000005,-31.07029079022418,-22.942916483784078,-5.074468978402252,-12.711036149007706,-4.3055611272539105
17.200000000000006,-31.074807950580677,-23.001849679867966,-5.07678357797364,-12.771251517622208,-4.316967533137495
17.300000000000004,-31.07935414651202,-23.060645376946987,-5.079113221733834,-12.831238940509312,-4.3282513318394065
17.400000000000006,-31.083929427190085,-23.119303505341726,-5.08145793822684,-12.89099962318211,-4.339414857098757
17.500000000000004,-31.08853384213683,-23.177824020462605,-5.083817756209054,-12.950534771902436,-4.350460404899636
17.600000000000005,-31.093167441225546,-23.236206901984463,-5.086192704650191,-13.009845593349109,-4.3613902339344826
17.700000000000006,-31.097830274682114,-23.29445215304424,-5.088582812734193,-13.068933294301093,-4.372206566072054
17.800000000000004,-31.10252239308631,-23.352559799461197,-5.0909881098601435,-13.127799081334942,-4.382911586829259
17.900000000000006,-31.107243847373056,-23.410529888979042,-5.093408625643205,-13.186444160536155,-4.393507445846215
18.000000000000004,-31.111994688833736,-23.468362490529437,-5.09584438991555,-13.24486973722356,-4.403996257363802
18.100000000000005,-31.116774969117497,-23.52605769351632,-5.098295432727321,-13.303077015686577,-4.414380100703205
18.200000000000006,-31.121584740232613,-23.5836156071205,-5.100761784347569,-13.36106719893448,-4.424661020746761
18.300000000000004,-31.12642405454775,-23.6410363596241,-5.103243475265231,-13.418841488457453,-4.4348410284196635
18.400000000000006,-31.13129296479336,-23.698320097754117,-5.10574053619009,-13.476401083998885,-4.444922101171958
18.500000000000007,-31.13619152406303,-23.755466986044837,-5.108252998053766,-13.533747183338365,-4.454906183460389
18.600000000000005,-31.141119785814837,-23.812477206218425,-5.110780892010696,-13.590880982085105,-4.464795187229631
18.700000000000006,-31.146077803872746,-23.869350956583354,-5.113324249439135,-13.64780367348125,-4.4745909923925185
18.800000000000004,-31.151065632427986,-23.926088451450088,-5.115883101942163,-13.704516448214779,-4.484295447308842
18.90000000000001,-31.156083326040488,-23.982689920563587,-5.118457481348715,-13.761020494241514,-4.493910369262401
19.000000000000007,-31.161130939640252,-24.039155608552303,-5.121047419714565,-13.817316996615979,-4.503437544935924
19.100000000000005,-31.166208528528834,-24.095485774392998,-5.123652949323406,-13.873407137330688,-4.51287873088359
19.200000000000006,-31.17131614838074,-24.151680690891236,-5.126274102687863,-13.929292095163587,-4.52223565400083
19.300000000000004,-31.176453855244915,-24.207740644176816,-5.128910912550549,-13.984973045533216,-4.5315100119911325
19.400000000000006,-31.181621705546192,-24.263665933214064,-5.131563411885135,-14.040451160361446,-4.540703473829655
19.500000000000007,-31.186819756086788,-24.319456869326345,-5.134231633897411,-14.095727607943353,-4.549817680223333
19.600000000000005,-31.19204806404778,-24.375113775734498,-5.136915612026365,-14.150803552824005,-4.558854244067331
19.700000000000006,-31.197306686990636,-24.43063698710883,-5.139615379945277,-14.205680155681911,-4.567814750897641
19.800000000000004,-31.202595682858707,-24.486026849134262,-5.142330971562811,-14.26035857321881,-4.5767007593396
19.900000000000006,-31.207915109978785,-24.541283718088295,-5.145062421024123,-14.31483995805555,-4.585513801552231
20.000000000000007,-31.213265027062626,-24.59640796043141,-5.147809762711985,-14.369125458633981,-4.5942553836681945
20.100000000000005,-31.218645493208538,-24.651399952409648,-5.150573031247899,-14.423216219124262,-4.6029269862292725
20.200000000000006,-31.224056567902927,-24.706260079668887,-5.153352261493241,-14.477113379337801,-4.611530064617208
20.300000000000004,-31.229498311021914,-24.760988736880606,-5.156147488550417,-14.530818074645278,-4.620066049479858
20.400000000000006,-31.23497078283288,-24.815586327378828,-5.158958747763986,-14.584331435899704,-4.62853634715248
20.500000000000007,-31.240474043996173,-24.87005326280787,-5.161786074721868,-14.63765458936429,-4.63694234007415
20.60000000000001,-31.246008155566642,-24.924389962780594,-5.164629505256498,-14.690788656644852,-4.645285387199175
20.700000000000006,-31.251573178995326,-24.97859685454698,-5.167489075445998,-14.743734754626765,-4.653566824403454
20.800000000000008,-31.25716917613112,-25.032674372672524,-5.170364821615408,-14.796493995416016,-4.661787964885741
20.900000000000006,-31.262796209222422,-25.086622958726437,-5.173256780337855,-14.84906748628447,-4.669950099563759
21.000000000000007,-31.26845434091883,-25.14044306097922,-5.176164988435808,-14.901456329618972,-4.678054497465107
21.100000000000005,-31.274143634272818,-25.19413513410932,-5.179089482982274,-14.953661622874186,-4.686102406112942
21.200000000000006,-31.279864152741528,-25.247699638918775,-5.182030301302051,-15.00568445852913,-4.69409505190642
21.300000000000008,-31.285615960188387,-25.30113704205739,-5.184987480972975,-15.057525924047088,-4.702033640495864
21.400000000000006,-31.291399120884936,-25.354447815755382,-5.18796105982717,-15.109187101838884,-4.709919357152639
21.500000000000007,-31.297213699512557,-25.407632437564192,-5.1909510759523405,-15.160669069229332,-4.717753367133764
21.600000000000005,-31.303059761164256,-25.46069139010519,-5.1939575676930225,-15.211972898426726,-4.725536816041235
21.70000000000001,-31.308937371346452,-25.51362516082608,-5.196980573651898,-15.263099656495346,-4.733270830176039
21.800000000000008,-31.314846595980764,-25.566434241764824,-5.20002013269109,-15.314050405330628,-4.740956516886941
21.900000000000006,-31.320787501405878,-25.61911912932087,-5.20307628393348,-15.36482620163717,-4.748594964913981
22.000000000000007,-31.32676015437932,-25.67168032403337,-5.206149066764021,-15.415428096909283,-4.756187244726757
22.100000000000005,-31.332764622079363,-25.724118330366338,-5.209238520831089,-15.46585713741399,-4.763734408857486
22.200000000000006,-31.33880097210686,-25.77643365650045,-5.212344686047831,-15.516114364176463,-4.771237492228882
22.300000000000008,-31.344869272487166,-25.828626814131404,-5.21546760259351,-15.566200812967674,-4.77869751247688
22.400000000000006,-31.35096959167199,-25.880698318274447,-5.2186073109148925,-15.616117514294308,-4.786115470268223
22.500000000000007,-31.357101998541346,-25.932648687075137,-5.221763851727617,-15.665865493390696,-4.793492349612986
22.600000000000005,-31.363266562405464,-25.984478441626074,-5.224937266017603,-15.715445770212817,-4.800829118172038
22.700000000000006,-31.369463353006775,-26.0361881057893,-5.228127595042448,-15.764859359434187,-4.808126727559495
22.800000000000008,-31.37569244052184,-26.087778206024378,-5.231334880332845,-15.814107270443593,-4.815386113640218
22.900000000000006,-31.381953895563353,-26.13924927122197,-5.234559163694029,-15.863190507344614,-4.822608196822408
23.000000000000007,-31.388247789182127,-26.190601832542665,-5.237800487207193,-15.912110068956789,-4.829793882345277
23.10000000000001,-31.394574192869136,-26.241836423260917,-5.241058893230964,-15.960866948818452,-4.836944060561975
23.200000000000006,-31.400933178557526,-26.292953578614082,-5.244334424402869,-16.009462135191033,-4.844059607217694
23.300000000000008,-31.40732481862468,-26.343953835656244,-5.247627123640806,-16.05789661106495,-4.851141383723067
23.40000000000001,-31.413749185894275,-26.394837733116777,-5.250937034144543,-16.106171354166825,-4.858190237422911
23.500000000000007,-31.420206353638402,-26.445605811263473,-5.254264199397224,-16.15428733696806,-4.865207001860355
23.60000000000001,-31.426696395579626,-26.496258611770195,-5.25760866316689,-16.202245526694746,-4.872192497036422
23.700000000000006,-31.43321938589315,-26.54679667758874,-5.260970469507988,-16.25004688533876,-4.879147529665083
23.800000000000008,-31.439775399208926,-26.597220552825036,-5.264349662762957,-16.29769236967013,-4.886072893423933
23.900000000000006,-31.44636451061384,-26.647530782619228,-5.267746287563744,-16.345182931250346,-4.892969369200402
24.000000000000007,-31.452986795653885,-26.697727913030015,-5.271160388833406,-16.392519516446946,-4.899837725333727
24.10000000000001,-31.459642330336347,-26.74781249092249,-5.2745920117876715,-16.439703066449013,-4.906678717852582
24.200000000000006,-31.466331191132035,-26.79778506386004,-5.278041201936555,-16.48673451728365,-4.913493090708558
24.300000000000008,-31.473053454977507,-26.847646179999618,-5.28150800508595,-16.533614799833437,-4.920281576005464
24.400000000000006,-31.47980919927733,-26.897396387990735,-5.2849924673392765,-16.580344839854714,-4.9270448942245535
24.50000000000001,-31.486598501906368,-26.947036236877736,-5.288494635099107,-16.62692555799677,-4.933783754445717
24.60000000000001,-31.493421441212057,-26.99656627600548,-5.292014555068816,-16.673357869821768,-4.940498854564715
24.700000000000006,-31.500278096016704,-27.04598705492821,-5.295552274254258,-16.719642685825498,-4.947190881506489
24.800000000000008,-31.507168545619876,-27.095299123321617,-5.299107839965438,-16.765780911458826,-4.953860511434631
24.90000000000001,-31.514092869800695,-27.14450303089781,-5.3026812998182145,-16.81177344714979,-4.960508409957068
25.000000000000007,-31.52105114882025,-27.19359932732346,-5.306272701736009,-16.857621188326462,-4.9671352323280065
25.10000000000001,-31.528043463423977,-27.242588562140575,-5.309882093951527,-16.90332502544029,-4.973741623646209
25.200000000000006,-31.535069894844074,-27.29147128469026,-5.313509525008503,-16.94888584399015,-4.980328219049664
25.300000000000008,-31.54213052480194,-27.340248044039036,-5.317155043763445,-16.99430452454689,-4.986895643906692
25.40000000000001,-31.549225435510643,-27.38891938890792,-5.32081869938742,-17.039581942778415,-4.993444514003559
25.500000000000007,-31.55635470967736,-27.437485867603915,-5.324500541367815,-17.08471896947524,-4.99997543572866
25.60000000000001,-31.563518430505944,-27.4859480279541,-5.328200619510165,-17.1297164705766,-5.006489006253303
25.700000000000006,-31.570716681699377,-27.534306417242075,-5.331918983939946,-17.17457530719691,-5.012985813709188
25.800000000000008,-31.577949547462367,-27.582561582146703,-5.335655685104425,-17.21929633565267,-5.019466437362614
25.900000000000013,-31.585217112503866,-27.630714068683183,-5.339410773774471,-17.263880407489797,-5.025931447785446
26.000000000000007,-31.5925194620397,-27.678764422146287,-5.343184301046469,-17.308328369511297,-5.032381407022982
26.10000000000001,-31.599856681795163,-27.726713187055765,-5.346976318344149,-17.352641063805283,-5.038816868758654
